14 96.7448 217
14 95.0461 222
14 97.0086 236
14 96.8375 226
14 96.6439 216
14 95.3507 249
14 93.5649 222
14 96.9675 222
14 98.5944 214
14 97.4827 228
14 94.8242 219
14 98.9154 222
14 94.3984 212
14 81.9185 169
14 95.5346 207
14 97.5218 217
14 77.81 227
14 97.4785 179
14 86.6856 198
14 83.5889 247
14 93.8677 262
14 88.2396 231
14 89.5787 231
14 89.7798 246
14 95.5824 221
14 91.5101 237
14 95.7802 234
14 100.164 178
14 97.0745 207
14 85.0231 202
14 95.2062 214
14 91.9631 189
14 79.6108 252
14 83.1237 214
14 90.1574 231
14 84.3704 204
14 81.8091 235
14 87.2434 240
14 91.1189 199
14 86.1302 187
14 86.682 248
14 86.4358 247
14 93.9145 203
14 92.9204 200
14 82.9916 215
14 84.7 228
14 89.5349 209
14 85.523 222
19 28.1599 89
19 25.8283 132
19 25.4675 136
19 25.6793 175
19 24.5659 185
19 26.0968 170
19 26.5654 175
19 25.3733 165
19 27.0955 174
19 26.6617 187
19 25.7071 168
19 25.7538 163
19 25.4033 171
19 24.4002 187
19 25.5827 192
19 25.6331 172
19 25.0455 163
19 26.3189 159
19 26.0245 146
19 25.3368 170
19 26.4934 154
19 20.7683 141
19 24.8854 165
19 26.6409 183
19 26.0633 170
19 25.964 164
19 26.2068 144
19 25.6868 135
19 27.1356 139
19 26.0433 156
19 26.1099 153
19 26.4265 158
19 27.5178 171
19 26.7451 165
19 27.405 164
19 27.9283 154
19 27.4128 162
19 27.4112 159
19 25.7953 184
19 25.2152 165
19 25.0852 171
19 25.4704 172
19 26.0112 177
19 25.8096 165
19 25.2083 181
19 26.4891 180
19 27.3218 155
19 25.8232 171
19 25.0953 164
19 26.0446 173
19 26.8525 195
19 27.3085 162
19 25.0789 173
19 26.2506 171
19 28.7656 167
19 26.8193 160
19 26.7601 183
19 26.1525 171
19 26.831 173
19 26.5123 163
19 26.7795 165
19 25.6072 140
19 26.7475 172
19 28.0684 164
19 25.6933 172
19 25.5546 154
19 25.2559 183
19 26.5185 166
19 26.2403 143
19 25.6455 166
19 27.2606 162
19 26.8634 160
19 27.0687 165
19 25.3568 179
19 26.4821 190
19 27.5113 175
19 25.9736 168
19 26.1472 185
19 25.2969 159
19 25.9626 170
19 26.1097 170
19 25.4336 187
19 26.2709 180
19 26.0867 148
19 26.1138 153
19 43.0521 196
19 37.5379 183
19 37.8088 202
19 37.3401 233
19 37.9832 206
10 18.8092 250
10 20.3872 243
10 19.6626 271
10 19.5386 272
10 20.6385 297
10 19.8102 297
10 20.5869 276
10 19.9824 263
10 20.3628 272
10 19.2096 266
10 19.3194 276
10 19.6042 275
10 20.4143 268
10 19.9994 303
10 20.8882 286
10 20.4239 278
10 20.5048 298
10 20.1536 276
10 19.4789 286
10 19.4857 271
10 19.1946 278
10 18.1822 286
10 16.9258 282
10 18.9683 260
10 19.1996 255
10 18.9845 271
10 19.9389 284
10 19.3371 298
10 19.7614 258
10 19.2962 274
10 18.2224 285
10 19.6731 280
10 18.9837 263
10 19.0343 291
10 17.7583 303
10 18.554 287
10 18.5394 298
10 18.5098 276
10 18.5146 249
10 17.9924 256
10 18.2705 274
10 18.443 260
10 19.1787 269
10 18.9348 278
10 18.0542 285
10 17.6614 256
10 17.0393 242
10 17.6406 255
10 17.5456 265
10 18.0112 251
10 17.5251 246
10 17.3822 215
10 16.6555 247
10 17.1729 234
10 15.5143 252
10 16.1687 250
10 15.8524 245
10 16.1007 274
10 18.4235 271
10 15.8911 214
20 20.4024 231
20 19.0908 238
20 21.2074 237
20 19.7313 225
20 19.7457 241
20 20.0076 243
20 19.2302 223
20 19.6909 212
20 19.8954 222
20 20.3165 227
20 19.0446 227
20 20.261 225
20 20.8443 242
20 20.306 218
20 19.6318 220
20 20.688 199
20 20.0189 195
20 20.7722 229
20 21.3351 217
20 21.1588 233
20 19.8162 229
20 21.528 217
20 19.9949 221
20 21.5116 245
20 20.3807 215
20 19.5361 243
20 20.7656 249
20 20.2383 222
20 21.5364 237
20 19.8668 230
